asin,reviewerID,reviewText,overall,summary,unixReviewTime,helpful_votes,total_votes,product_brand,product_title,product_price
B007ZGBLNW,A34DSW0C4H6IP6,I have 4 of these on my Polaris RZR and 2 of them on my enclosed cargo trailer and they are bright and are well worth the money.  I will be ordering 4 more to go on my Jeep.  Can't beat the price!,5,RECOMMEND!!!,1391040000,0,0,Meco,OC Gizmo LED Work Light Lamp Off Road High Power ATV Jeep 4x4 Tractor 27W Round 30 Degree Round Spot Light,11.15
B007ZGBLNW,AMS7E10YOOUY0,"I bought these to compliment the Rigid Industries light bar I already have. I have the 10&#34; specter beam and wanted something with a bit more flood. I was planning on getting another Rigid light bar, but then I came across these. I couldn't pass them up for the price. I figured if they didn't satisfy me I could put them on the back of the truck as reverse/work lights.  I installed 4 of them in the lower grill of my Titan and wow, did they do the trick. They look great and they really light everything up. I know a lot of people use these types of lights as a cheaper alternative to Rigid's, and I'd say they are worthy.The build quality is good, not as precise and lacking some of the better materials Rigid uses, but for the price you can't complain, and I think these should stand up to most abuse.The color temperature of this light is about 5000k, while the Rigid appears to be closer to 6000k. But from inside the truck they both appear to be pure white.They don't have the distance I get with the Rigid light, but that's expected given the beam pattern is narrower on the Rigid and the optics are better. They are much wider than the Rigid though.These lights will please anyone planning to use them as their only off-road lights. You just can't beat the price.",5,Excellent!,1388880000,1,1,Meco,OC Gizmo LED Work Light Lamp Off Road High Power ATV Jeep 4x4 Tractor 27W Round 30 Degree Round Spot Light,11.15
B007ZGBLNW,A1TMW16YMGSALN,I was very impressed by the  amount of light these throw.  They are very solid and well made. I cannot attest to how long they will last as I have only had them a couple weeks.,5,Very bright and very well made.,1396224000,0,0,Meco,OC Gizmo LED Work Light Lamp Off Road High Power ATV Jeep 4x4 Tractor 27W Round 30 Degree Round Spot Light,11.15
B007ZGBLNW,A3MUZNGD8P82CX,"This is quality. Ignore all the bad about this light if there is any. I don't see why there would be.This is super bright, Easy to install, and will last forever if you take care of it!A+++ Will buy more again!",5,Quality Led Light. Bright and Durable!,1389139200,0,0,Meco,OC Gizmo LED Work Light Lamp Off Road High Power ATV Jeep 4x4 Tractor 27W Round 30 Degree Round Spot Light,11.15
B00802EPMO,A27KCNCPII70WG,it works great on my vt750dc shadow spirit!! its even brighter then i hoped for!! was able to fit it all in the head lamp(not stock vtx head light) it was very easy to set up! plugged right in!!!,5,just AWESOME!!,1401321600,1,1,NA,"HID Xenon Headlight Conversion Kit by Kensun, 9004 Low-Beam Xenon/High-Beam Halogen, 4300K",56.99
B0081OSRQQ,A12MMK60DW87U,"good product, removed a lot of grime.",5,Five Stars,1404259200,0,0,Simoniz,Simoniz S57 Perfect Finish Detailing Clay Bar,10.95
B0081OSRQQ,A3DV41BS0CMIW6,I purchased two bars for my detail project. One was yellow and this one. The other one was only about 4 dollars more but I found this one to be a lot easier to work (a bit softer) and it held up better than the other one.I already bought another one for my other car and will continue to use this brand,5,Better than the more expensive bars!,1399680000,0,0,Simoniz,Simoniz S57 Perfect Finish Detailing Clay Bar,10.95
B0081OSRQQ,A3QQB6PEQCVW2V,Works great and is very cheap. I was amazed how much it picked up after a thorough car wash. I used soapy water and it worked just fine. I recommend to anyone. It was very easy and made a big difference.,5,Great product,1397433600,0,0,Simoniz,Simoniz S57 Perfect Finish Detailing Clay Bar,10.95
B0081OSRQQ,A2XBWARZ9XAIUC,ok heres how i used the clay bar on my 1999  tacoma start with a cool day so theres less evaporation wash the vehicle then with clean soap and water wash again while the soap is on the car slide the clay bar over a small section at a time then rinse do the entire car DONT DROP THE CLAY BAR ON THE GROUND! as it will pick up debris from the ground then scratch the paint finish off with wax smooooth,5,smooth as glass,1397952000,0,0,Simoniz,Simoniz S57 Perfect Finish Detailing Clay Bar,10.95
B0081OSRQQ,A39HRG6LBI3ZQP,"Lasts a really, really long time.  It stays hard and doesn't disappear like a bar of soap like the ones that come in those Meguiars kits, etc.  This is the clay bar to get.",5,My favorite clay bar.,1401840000,0,0,Simoniz,Simoniz S57 Perfect Finish Detailing Clay Bar,10.95
B0081OSRQQ,A3OWVNXWOPTSYG,What more to say.  I have used a different clay bars but this one is priced better than most it seems and does the job well.,5,Works Great and Fair price,1393200000,0,0,Simoniz,Simoniz S57 Perfect Finish Detailing Clay Bar,10.95
B0081OSRQQ,A2ES8N7CVWICZY,"Works as good as any other clay bar I've used, and the bag it comes in has a zip-loc style resealing strip on it, which is nice. I think I prefer lighter colored clays, though, since removed contaminants show up better.",4,It's a clay bar,1393372800,1,1,Simoniz,Simoniz S57 Perfect Finish Detailing Clay Bar,10.95
B0081OSRQQ,A2X66A9HPMDH8T,"When used according to directions this works great!  My disappointment and resulting 4 stars is due to the expense.  Its a pretty small piece of clay for the money.  Removing all grit from clay must be difficult as all clay bars are expensive.  That said, if you have a lot of bugs stuck to your car or MC this will really do the job of removing them.  In addition it is Ideal for cleaning lexan/plexiglass motorcycle windshields",4,Use as directed,1403568000,0,0,Simoniz,Simoniz S57 Perfect Finish Detailing Clay Bar,10.95
B0081OSRQQ,A33CIOBCQGQS95,This is a great product. I will be buying more soon so I have it on me. The clay is easily pliable and will clean up your paint easily. I like the blue color which makes it easy to see how much contamination is coming out of your paint. Use Meguiar's Quik Detail spray as a lube. http://www.amazon.com/Meguiars-Quik-Detailer-Mist-Wipe/dp/B0009IQX90/ref=pd_ys_sf_s_15684181_a1_8_p?ie=UTF8&refRID=1JF16Z2Y5AEKZ4PAPWNY,5,Great clay,1401148800,0,0,Simoniz,Simoniz S57 Perfect Finish Detailing Clay Bar,10.95
B0081OSRQQ,ABFRXP3N28UUF,"This is probably the best auto detailing clay on the market. I've tried others, and well this one just seems to be a much better value than the others i have tried not to mention its a few dollars cheaper than the others that are out there and you get more of it. The clay is easy to work with and very pliable - not to hard and not to soft. Will for sure purchase more of it when i need it. Thanks!",5,awesome auto clay!,1395878400,0,0,Simoniz,Simoniz S57 Perfect Finish Detailing Clay Bar,10.95
B0081OSRQQ,AVNBN4BUR6Y3L,I clayed my car before polishing and waxing and this stuff really gets the grit off the paint that you really cant see but can feel if you run your hands inside a plastic bag across the paint.  I used a detailing spray after washing and drying the car and the paint was smooth as silk afterwards.  I used half a bar and saved the other half.,5,Clar bar really works,1401840000,0,0,Simoniz,Simoniz S57 Perfect Finish Detailing Clay Bar,10.95
B00826N5JW,A254EBBW0W3SOW,"I am using this specific brand and type of Castrol automatic transmission fluid for my 2005 Nissan Frontier 4.0l V-6 (120,000 miles and NO problems at all, like new). Come to find out from my Nissan Tech friend, this is the same oil the dealership buys in 55 gallon drums, and uses in there auto trans drain and refills.  And I also found out that Castrol makes the trans fluid (this one) that goes into the Nissan labeled bottles sold at the dealership for $12 a quart (Matic-J). Per there website, this fluid is a direct replacement for Nissan Matic-J, Matic-D, and Matic-K trans fluids. FYI, you need 4.5 quarts for a drain and refill on a 2005 Nissan Frontier.If your Nissan uses Matic-S, I do not believe this fluid will work in your vehicle. You might contact Castrol directly before purchasing to verify the compatibility. I listed the differences between the two below:Nissan Matic-J (semi-synthetic automatic transmission fluid) this one is being phased out to only Matic-SNissan Matic-S (fully-synthetic automatic transmission fluid)From what I was told by my Nissan Tech friend, if your owners manual states that your vehicle requires Matic-J fluid, then you can mix and use both Matic-J and Matic-S fluids in your transmission. BUT, if your owners manual states that your vehicle requires Matic-S fluid, then Matic-S fluid is the ONLY type of fluid that can be used in your transmission.Hope this help! Go Amazon!",5,Great OEM quality for about half the price of the dealership!,1390521600,1,1,NA,NA,25.4
B008427D88,A23VI3E0M5KYES,"I use these retainers to replace the older ones on my Honda, Had no problems insert/ putting them in on the vehicle.",5,retainers,1396828800,0,0,phgiveu,8mm 40 Pcs / Pack Nylon Bumper Retainer Fender Flare Mud Flaps Guard Fastener Rivet Clips For Honda 450r ltr450 Yfz450 Rubicon Rancher Foreman Polari ATV Trail Boss Predator Scrambler Sportsman Kawasaki Brute Force Bayou Prairie KFX700 KFX450 KFX400 Suzuki Eiger Ozark 450r Z250 Z400 Ltr450 Ds450 Yfz450 Outlaw Vinson KingQuad,4.89
B008427D88,AQ55H30MZSV0Q,"However, like many others who have purchased this type of fastener I got the wrong size. I need 10 mm. I played around with them and the look like they'd be O.K. for interior panels but I doubt if they'd be sturdy enough for mud flaps.",4,Seem O.K,1398124800,0,0,phgiveu,8mm 40 Pcs / Pack Nylon Bumper Retainer Fender Flare Mud Flaps Guard Fastener Rivet Clips For Honda 450r ltr450 Yfz450 Rubicon Rancher Foreman Polari ATV Trail Boss Predator Scrambler Sportsman Kawasaki Brute Force Bayou Prairie KFX700 KFX450 KFX400 Suzuki Eiger Ozark 450r Z250 Z400 Ltr450 Ds450 Yfz450 Outlaw Vinson KingQuad,4.89
B008427D88,ABPP6J9PWJ25O,"These are great to have around your garage, along with the sister product in 7mm.  They appear to be a well made product, and the design is such that they give a good grip when activated.  I normally use only OEM body clips, but I have a Suzuki automobile, which is pretty much no longer supported in the US market.  So these have worked as a substitute for some of my Suzuki OEM fasteners.",4,8MM body clips,1390176000,0,0,phgiveu,8mm 40 Pcs / Pack Nylon Bumper Retainer Fender Flare Mud Flaps Guard Fastener Rivet Clips For Honda 450r ltr450 Yfz450 Rubicon Rancher Foreman Polari ATV Trail Boss Predator Scrambler Sportsman Kawasaki Brute Force Bayou Prairie KFX700 KFX450 KFX400 Suzuki Eiger Ozark 450r Z250 Z400 Ltr450 Ds450 Yfz450 Outlaw Vinson KingQuad,4.89
B00842A7F4,AINGNE1J86KTH,"I had to remove the plastic cover underneath the engine in order to access the transmission fluid drain plug. Of course, I broke two of these clips in the process. While not identical, these fit perfectly and hold the plastic trim on firmly.",5,Fits Acura TSX perfectly,1397433600,0,0,phgiveu,10mm 40 Pcs / Pack Push-type Nylon Bumper Fender Flare Fastener Rivet Clips 91503-SZ3-003 For Honda Accord Civic CR-V CRX Del Sol Element Fit Insight Odyssey Pilot Prelude Ridgeline S2000 Acura CL Integra MDX RDX RL RSX TL TSX,4.37
B00842A7F4,A2NRHWS0HW4EAW,Honda price 1.50 - 3.50 ea. These are 13 cents each. made of tough nylon. Good to have handy around the shop. Enough said.,5,They're A STEAL!,1397952000,0,0,phgiveu,10mm 40 Pcs / Pack Push-type Nylon Bumper Fender Flare Fastener Rivet Clips 91503-SZ3-003 For Honda Accord Civic CR-V CRX Del Sol Element Fit Insight Odyssey Pilot Prelude Ridgeline S2000 Acura CL Integra MDX RDX RL RSX TL TSX,4.37
B00842A7F4,A2KS0XOY3WHGL4,"These look, feel and work just like the originals clips on my 2005 Honda Odyssey.  The clips holding the splash guard on the underside fall out and cause it to scrap on the road, forcing me to go to the dealer to replace them, so keeping these in the glove compartment saves me a lot of time!",5,Works well on my 2005 Honda Odyssey!,1391644800,0,0,phgiveu,10mm 40 Pcs / Pack Push-type Nylon Bumper Fender Flare Fastener Rivet Clips 91503-SZ3-003 For Honda Accord Civic CR-V CRX Del Sol Element Fit Insight Odyssey Pilot Prelude Ridgeline S2000 Acura CL Integra MDX RDX RL RSX TL TSX,4.37
B00842A7F4,A23VI3E0M5KYES,"Love the product, just wished I had gotten it earlier, I would recommend it to anyone wanting to replace the fastener on your vehicle",5,clips,1394064000,0,0,phgiveu,10mm 40 Pcs / Pack Push-type Nylon Bumper Fender Flare Fastener Rivet Clips 91503-SZ3-003 For Honda Accord Civic CR-V CRX Del Sol Element Fit Insight Odyssey Pilot Prelude Ridgeline S2000 Acura CL Integra MDX RDX RL RSX TL TSX,4.37
B00842A7F4,AQ55H30MZSV0Q,I have some 10mm holes around an access hole in my Sidekick body's interior and I'm making custom panels to cover them. I made the mistake of thinking that the holes were 8mm and first purchased 8mm clips. They were much less substantial than these which are very sturdy and should hold well.,5,Just what I needed,1399161600,0,0,phgiveu,10mm 40 Pcs / Pack Push-type Nylon Bumper Fender Flare Fastener Rivet Clips 91503-SZ3-003 For Honda Accord Civic CR-V CRX Del Sol Element Fit Insight Odyssey Pilot Prelude Ridgeline S2000 Acura CL Integra MDX RDX RL RSX TL TSX,4.37
B00842A7F4,A261DLTFH7M2C9,These are affordable compared to OEM clips but these do not R&R that well.  There are enough in a pack to treat as one time use.,3,OK for one time use,1392076800,0,0,phgiveu,10mm 40 Pcs / Pack Push-type Nylon Bumper Fender Flare Fastener Rivet Clips 91503-SZ3-003 For Honda Accord Civic CR-V CRX Del Sol Element Fit Insight Odyssey Pilot Prelude Ridgeline S2000 Acura CL Integra MDX RDX RL RSX TL TSX,4.37
B00842A7F4,AK36FOOA3FOZ0,Honda uses these plastic lock rivets that are easy to get out but require a new one when putting the pieces back together.Make sure they are for your Honda or they won't fit right.,5,"If you plan to make repairs, or add accessories, make sure you have a bag of these.",1390089600,0,0,phgiveu,10mm 40 Pcs / Pack Push-type Nylon Bumper Fender Flare Fastener Rivet Clips 91503-SZ3-003 For Honda Accord Civic CR-V CRX Del Sol Element Fit Insight Odyssey Pilot Prelude Ridgeline S2000 Acura CL Integra MDX RDX RL RSX TL TSX,4.37
B00842A7F4,A15HBIQNF3JCFE,These were easy to break and they did not fit my 2008 Honda Civic.  The description of the product needs to be changed so people don't end up buying this and it doesn't fit their vehicle.,1,Does not fit 2008 Honda Civic EX 4 door,1395187200,0,1,phgiveu,10mm 40 Pcs / Pack Push-type Nylon Bumper Fender Flare Fastener Rivet Clips 91503-SZ3-003 For Honda Accord Civic CR-V CRX Del Sol Element Fit Insight Odyssey Pilot Prelude Ridgeline S2000 Acura CL Integra MDX RDX RL RSX TL TSX,4.37
B0085KGOIE,A3CZUQD3IIICDN,Don't buy this tank; there are several out there much better designed. Hard to handle; have to lift front to drain; make a mess. Hard to pull when full. Buy tank with 4 wheels that you don't have to lift front to pull - ones that work like kids wagon and that can be drained laying flat.,2,there are several out there much better designed. Hard to handle,1404259200,0,0,Tote-N-Stor,Tote-N-Stor 25608 Portable Waste Transport - 25 Gallon Capacity,147.96
B0085KGOIE,A1Q65KYDKXIX8E,"seals well, no leaks.  I had it filled to near brim, the tank and its caps did not leak, pop off or create any spill disaster.  It is a heavy monster when full and can be horsed around, but I am a 31 year old guy and it was very heavy.  My dump station is only 75 feet away, uphill, and it was a struggle to move it on dirt.  Filling and Dumping and rinsing were easy and strait forward.The supplied bit of hose and connector is a bad joke, I used my own 10ft section of rhinoflex with 2 female bayonet couplings for a solid lockup, I did want to recreate the Dump station scene from the movie RV....Next dump I will for sure employ the tow bar and a ATV for the moving, but I wanted to see if I could move it my self the first time.",4,Moves the Poop without leaks,1402099200,0,0,Tote-N-Stor,Tote-N-Stor 25608 Portable Waste Transport - 25 Gallon Capacity,147.96
B00877SL2M,A1NMM0RDRF6R84,"First thing I did was test each one, and all 10 worked.PRO:1.  Arrived on time.2.  They all work, sometimes the Chinese quality control department misses a few.3.  Bright, but not too bright and they are super white.4.  I have spares.CON:1.  When viewed from the side, you see a small 'dot' not an overall white glowing light, so be prepared for that.2.  More bulbs than I needed, but it was cheaper to buy this pack than to buy one at a time.Peace!",5,ALL OF THEM WORK!,1395360000,0,0,NA,Jtech 10x 194 168 2825 T10 5-SMD White LED Car Lights Bulb,5.49
B00877SL2M,A3EUQ5G81AN9LN,"These lights are brighter than the bulbs I replaced in my 44 year car about 20 years ago, but it is only the color that makes the instrument cluster easier to see, not the brightness. The price however was outstanding, the quality is yet to be seen. I went to great pains not to touch the chips with my bare hands so as not to damage the sets longevity issues. We will see how they last for me.",4,"Not real bright, but better",1397520000,0,0,NA,Jtech 10x 194 168 2825 T10 5-SMD White LED Car Lights Bulb,5.49
B00877SL2M,A23VI3E0M5KYES,Using them to replace the lights in the car. Had no problem in installing them in the light holders. They plug right in.Would recommend them,5,Led lights,1403654400,0,0,NA,Jtech 10x 194 168 2825 T10 5-SMD White LED Car Lights Bulb,5.49
B00877SL2M,A2HCGBJESN9UA6,"I installed one of these LEDs to replace a blown LED side light in Porsche Cayenne.  The bulb illuminates and is bright white, however it triggers a warning message to check side light.  While these bulbs are very low cost, and I'd recommend them for a standard application, these don't appear to be suitable for an error-free application requiring a CANBUS built-in load resistor.",2,Warning message on Porsche Cayenne,1400457600,0,0,NA,Jtech 10x 194 168 2825 T10 5-SMD White LED Car Lights Bulb,5.49
B00877SL2M,A17H9RLT1DMI9M,works great in the license plate socket. get a pack and give some to friends. You'll make their day and the police will see their plates easily...lol,5,Nice light,1398211200,0,0,NA,Jtech 10x 194 168 2825 T10 5-SMD White LED Car Lights Bulb,5.49
B00877SL2M,A2R1VCV9QJAWFR,"Good little package, delivered fast, and I can use it for many years. I'm pretty happy about this purchase.  The quality was &#34;well made and consistent&#34;.",4,As promised,1401753600,0,0,NA,Jtech 10x 194 168 2825 T10 5-SMD White LED Car Lights Bulb,5.49
B00877SL2M,A3JGEM4UXXOGZY,"They are bright little bulbs, not too much blue tint.  Perfect for license plate lights.",4,Perfect for license plate lights,1404432000,0,0,NA,Jtech 10x 194 168 2825 T10 5-SMD White LED Car Lights Bulb,5.49
B00877SL2M,A5P796BS7E515,"So far so Good! All the bulbs worked out of the package. Brighter and whiter than the incan. OEM bulbs. replaced the following on the Prius:front side marker (2)lic. plate (2)front map and dome lights (3)door lights (2)Only time will tell if it will last or if will be safe for my plastics. I believe this smaller LED size will be fine. There are larger and more powerful versions out there. But, you run the risk of the bulb generating too much heat and melting the plastic.",5,NO DOA!,1400630400,0,0,NA,Jtech 10x 194 168 2825 T10 5-SMD White LED Car Lights Bulb,5.49
B00877SL2M,A1HWF1UEC9KFYJ,"Great stuff and really bright, but also the price is so amazing on these. Definitely, would buy these again for my cars.",5,Been using them to replace burnt out bulbs.,1392681600,0,0,NA,Jtech 10x 194 168 2825 T10 5-SMD White LED Car Lights Bulb,5.49
B00877SL2M,A15HBIQNF3JCFE,These are bright white light with a hint of blue.  Fits perfectly in most of my 2012 highlander interior lights.  Had to adjust them a bit to make them work for the front as these are a bit longer and gets in the way of the on/off switch.,5,Bright lights!,1395705600,0,0,NA,Jtech 10x 194 168 2825 T10 5-SMD White LED Car Lights Bulb,5.49
B0087FSA0C,A38W0YY9UGX1ZF,I bought this product ( two cans )  a few weeks ago from another site and it is not what it claims to be.It left a white gummy residue on my tires and no shine. I eventually had to return one can.,1,Not a good product !,1403913600,0,0,Dupli-Color,Dupli-Color TSCH100 Tire Shine Coating - 15.5 oz.,8.72
B0087NAWYQ,A3NPP6SN6QGP8U,Not sure if I got a dud or what. This is my second set of Sena head sets.The first set was about 3 or 4 years old and were fantastic but were starting to not work correctly so I up graded.This set does not stay paired and the music sound quality is not is good as the original. However they do play louder and the mic does work better.,3,good.... but,1389571200,0,0,Sena,Sena SMH10-10 Motorcycle Bluetooth Headset/Intercom,155.36
B0087NAWYQ,A24FYZZXCMP44U,All the roads is where me and my crew use these headset to ride safe and it gives us the ability to change lanes in a group without the fear of being hit! Kelly K National Vice President of Shiftn Steel Sport Riderz,5,Best way to ride BMW K1200s,1392940800,1,1,Sena,Sena SMH10-10 Motorcycle Bluetooth Headset/Intercom,155.36
B0087NAWYQ,ANSGM5B0542MM,"First time buying wireless over the 10 cable sets we have had over the past years . These are GREAT,  fast and easy sets to install compaired to wired units.  Came with several little extras that you had to make yourself in the past to get that perfect fit. What a great job this company did putting the extra thought into the design . AND they work as stated or better , an honest listing of there ability.",5,Built the way you would hope for,1402012800,0,0,Sena,Sena SMH10-10 Motorcycle Bluetooth Headset/Intercom,155.36
B0087NAWYQ,A3HKZTFCPIK2OE,They are great and have good sound. Fit well in helmets.  Worth the money.,5,Five Stars,1404864000,0,0,Sena,Sena SMH10-10 Motorcycle Bluetooth Headset/Intercom,155.36
B0087XOTWW,A18MZYDNVTX5WH,Kind of skeptical at first but I ended up purchasing them. I put them in my Silverado reverse lights and they get the job done and look good doing it! Even with tint on my tail lights it still shines very bright through it!,5,Simply amazing!,1391472000,0,0,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,A1F5HPOD03SP86,"One was busted but amazon took care of that. Otherwise, it's bright, strong- will update if it burns out but so far so good.",4,The one that works is great....,1394668800,0,0,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,A13HWY9EDZ8ATR,"These are good little lights at a fair price, don't think you can beat the price and they shine brite.",4,Like it,1396656000,0,0,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,AKI1G39LIMJFA,Purchased 2 just to check them out.  I did have the RV on 110V power so I was giving the bulbs the full 13.56 volts and they stayed nice and bright.  They did get a little warm but no more than the incandesent bulbs.  I would recommend these for your RV using a fraction of the electrical power and actually seem to give more light output!!,5,Nice RV replacement bulbs,1397260800,0,0,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,A1FEU9P1IY57XE,bought these to place in my travel trailer.  It dropped the load on my battery so that I could probably run all lights and TV for a couple days compared to about 8 hours plus the benefit of no heat made from the bulbs.,4,definate drop in load on my battery,1389484800,0,0,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,A166IC0J83323S,"Lamps did not fit as promised, should of returned them but too late now! Did not fit the socket for the lamp on any light of the car.",1,Did not fit,1399766400,1,1,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,A3PXF66VPXFNP6,"I installed several in my RV and they are much cooler than the tungsten type.  I am not sure they are as bright and the temperature color gets some getting used to.  However, they draw much less current.",3,Cool to the touch,1403395200,0,0,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,A2HJP95BA6AZ4K,These lights just plugged right in and lit up the RV just fine but I would like a little brighter light than what these guys are doing. But for now they will work out just fine.,3,good lights,1400716800,1,1,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,APVUOXZ3DTV37,I bought these lights to replace the 20W lights in my camper. I have already bought a couple of LED lights elsewhere and I am very happy with them but the cost was too high to replace them all in my camper. I bought these 2 lights to try before buying a 20 set. The first thing to watch out for is the wires on both of these lights were crossed when I tried to install them the first time. This resulted in a quick pop and a little char on the light fixture. I removed the lights and bent what was left of the wires into place. The second try worked well. The resulting light is very blue and nowhere near as bright as my other LED lights. They are not completely unpleasant but are more like night lights than reading lights. I didn't want to waste the bulbs so I moved them to the bathroom where we leave the lights on all night. I will not be buying any more and would only recommend them for landscape lighting or night lights.,2,Very dim blue light,1400544000,1,1,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,AUZINV544Y1ZC,"Have been looking for LEDs that are actually bright enough to be useful in our RV.  While not the brightest we've found (the 68SMD T-15s are) it's a good runner up for when you don't need a lot of light, but bright enough so you don't have a problem seeing.",4,RV replacement,1397952000,0,0,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,A1E85A5CGEFKUJ,it flicker but works great under my hood there brighter than my stock light looks good under the hood lol,5,great,1399161600,0,0,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,A3JGEM4UXXOGZY,"Didn't quite fit perfect in factory hole, but it works.  Perfect for backup lights.",4,Four Stars,1404432000,0,0,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,ABFIXQ2FBWKZ5,"I wanted a new dome light for my car, but did not want to go down the boring halogen road, so I got a pair of these to spice up the look of the interior of my car. They work like a charm, light up MUCH more of the inside of my car than the old halogen bulbs do, and consumes less energy. So if you want to look cool, see better at night, and use less energy; quit sitting on your butts and get yourself a set! They work great for me and I'm definite you won't be disappointed either.",5,Bright White Light,1404000000,0,0,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,AYMW143FPF0I5,"Other raters claim they are &#34;super bright&#34; and some complained about being too bright. They are white light as opposed to the warmer colored incandescent and in a side-by-side comparison they do not cast the same volume of light. I replaced all my RV lights and it feels dimmer inside compared with the stock lights.  Mind you they cast sufficient lighting and the wattage saving for dry camping is significant and they are cool to the touch.  However, if you are a full-hook up camper and don't NEED the wattage savings I wouldn't bother with the expence.  They are polorized so installing them is side specific therefore it's a 50-50 chance you have to rotate them on the install.  The volume of light issue rates them an okay and so far they are all working well. The price online is much cheaper than at Camping World or other retailers who want $10-$15 each!  Try a set on your &#34;most used lights&#34; first to see for yourself if you like the look before you invest in a total switch over to LED.",3,Replaced incandescentlights,1393891200,0,0,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B0087XOTWW,A2CW6HY2ENGG3L,Bought to replace halogen in lights in motorhome. Very pleased. They are brighter and cast a slight blue tint but good for reading and cool,5,Led lights,1397692800,0,0,EZ Motoring,2pcs 42-SMD T15 12V LED Replacement Light Bulbs + STICKER 921 912 906 - White,4.67
B00881EQ1C,A1APJXGIQA2JM0,"I drive a C6 Corvette and there has been times when a driver has parked their car right on top of mine.  I'm always worried that the license plate will be pushed into my front end and cause damage.  The flexyframe gives an inch or so of rubber between you and any car that may get too close.  A friend actually parked right against my front end, after I bought my FLexyFrame and I was glad I had it.  Without the protection that the bumper guard affords me I would have had damage.  The HD frame is mighty thick. I also own the LD version too.  For most applications the LD version should be fine.  I used the LD on the front of my vette and the HD on the rear where there was more of a recess. I'm very happy with these frames and would buy them again.",5,Awesome!!!!,1399420800,0,0,Flexyframe,"Flexyframe LD - Front Bumper Guard, Front Bumper Protection, License Plate Frame. Winner of Popular Mechanics Editors Choice Award 2012!",20.95
B00881EQ1C,AFX6KC9QNQZD4,"I bought this for a family member's front plate holder, For some reason ,the car didn't have the factory plate holder, but this device made it simple to install the front plate .",4,"Flexyframe LD - Front Bumper Guard, Front Bumper Protection, License Plate...",1391990400,0,0,Flexyframe,"Flexyframe LD - Front Bumper Guard, Front Bumper Protection, License Plate Frame. Winner of Popular Mechanics Editors Choice Award 2012!",20.95
B00881EQ1C,A3429NMPU7D0YP,"Great frame for front of the car, fits nicely and protects the plate and the car bumper of our new car.",5,"Great fit and Quality, fits nicely in front",1398211200,0,0,Flexyframe,"Flexyframe LD - Front Bumper Guard, Front Bumper Protection, License Plate Frame. Winner of Popular Mechanics Editors Choice Award 2012!",20.95
B0088BX0IM,A3NZOG1NRRM56A,I returned this. I am sure it works as promised..It looks well made. I decided I don't have enough room on my handlebar of my Yamaha Vstar 1100. I already have my gps mounted in the center...I bought the waterproof case/mount from Amazon. It works and looks great. then I bought the &#34;direct wire&#34; cable (also from Amazon) and hooked up straight to my battery..cable is tucked underneath the gas tank and seat...that is the way to go...very neat mount. GPS always stays charged up now..I am not concernedabout my cell phone. On a long trip I will charge it at motel ..takes only 30 minutes from any wall outlet. No big deal..I also wonderhow well the Eklipes EK1-110 holds the gps adapter plug.after normal &#34;road vibrations&#34; ..and what about the &#34;rain issue&#34; ?............something to think about..,3,"It works and looks great. then I bought the ""direct wire"" cable (also ...",1405382400,0,0,EKLIPES,EKLIPES EK1-110 Chrome Cobra Ultimate Motorcycle USB Charging System,29.95
